block,feature,validation_loss,test_loss
block_10,mean_F2_bandwidth,0.2854528261179274,1.3033051192760468
block_10,mean_harmonic_difference_H1_A3,0.328612318770452,1.0534132023652394
block_10,50th_percentile_pitch_semitone,0.37803629311648285,1.0121638526519139
block_10,mean_harmonic_difference_H1_H2,0.30657070671970194,1.2424424986044567
block_10,mean_spectral_slope_500_1500_voiced,0.3153985439037735,1.2435619334379833
block_10,cv_mfcc3,0.34085873124951666,0.37808771803975105
block_10,cv_spectral_flux,0.3356945365667343,1.1562739710013072
block_10,cv_HNR,0.0294163793918084,0.48186246305704117
block_10,cv_F2,0.3123756531964649,1.443521648645401
block_10,cv_F3_bandwidth,0.38264441422440787,1.2693857153256733
block_10,loudness,0.08204793252728203,0.20477183908224106
block_10,logHNR,0.3152553750710054,1.3195746739705403
block_11,mean_F2_bandwidth,0.3226271190426566,1.4232608477274578
block_11,mean_harmonic_difference_H1_A3,0.37344463406638667,1.0546293755372365
block_11,50th_percentile_pitch_semitone,0.3104025443846529,1.1380051771799724
block_11,mean_harmonic_difference_H1_H2,0.29623607071963226,1.2964234352111816
block_11,mean_spectral_slope_500_1500_voiced,0.33974858779798855,1.2354869941870372
block_11,cv_mfcc3,0.2056064446541396,0.6376795594890913
block_11,cv_spectral_flux,0.3126791471784765,1.2922397553920746
block_11,cv_HNR,0.11305315369232134,0.4564297596613566
block_11,cv_F2,0.43033763630823657,1.3428709705670674
block_11,cv_F3_bandwidth,0.3648292544213208,1.2007018526395161
block_11,loudness,0.066458339210261,0.1628229816754659
block_11,logHNR,0.29026385328986426,1.2773331999778748
block_12,mean_F2_bandwidth,0.31229136274619534,1.3519968589146931
block_12,mean_harmonic_difference_H1_A3,0.31112726269797847,1.1988713045914967
block_12,50th_percentile_pitch_semitone,0.2844375774941661,1.1836574872334797
block_12,mean_harmonic_difference_H1_H2,0.2476264831017364,1.3409947951634724
block_12,mean_spectral_slope_500_1500_voiced,0.3375082137909802,1.2670367260773976
block_12,cv_mfcc3,0.3190843893045729,0.6267308642466863
block_12,cv_spectral_flux,0.3149790486151522,1.2214123606681824
block_12,cv_HNR,0.02182921280407093,0.7501539885997772
block_12,cv_F2,0.29751925847747107,1.4450649817784627
block_12,cv_F3_bandwidth,0.36809569800441916,1.2511347234249115
block_12,loudness,0.07642210588197816,0.17689564699927965
block_12,logHNR,0.27630417861721734,1.2835223774115245
block_13,mean_F2_bandwidth,0.2957571561194279,1.3961966435114543
block_13,mean_harmonic_difference_H1_A3,0.33410328220237384,1.2287537058194478
block_13,50th_percentile_pitch_semitone,0.25745122744278476,1.087952047586441
block_13,mean_harmonic_difference_H1_H2,0.29188822040503676,1.28521462281545
block_13,mean_spectral_slope_500_1500_voiced,0.32228430631485855,1.2768744627634685
block_13,cv_mfcc3,0.396740476008166,0.502427764236927
block_13,cv_spectral_flux,0.3540241352536462,1.1530989905198414
block_13,cv_HNR,0.11981205506758257,0.36963870252172154
block_13,cv_F2,0.30442591282454406,1.4817604025204976
block_13,cv_F3_bandwidth,0.3722579770467498,1.2054450511932373
block_13,loudness,0.0632132501764731,0.18462318181991577
block_13,logHNR,0.27501682395284827,1.4072816570599873
block_14,mean_F2_bandwidth,0.28158696596934035,1.392174392938614
block_14,mean_harmonic_difference_H1_A3,0.3321752107956193,1.1354631980260212
block_14,50th_percentile_pitch_semitone,0.2686359989033504,1.1410199701786041
block_14,mean_harmonic_difference_H1_H2,0.2461198971352794,1.3423645695050557
block_14,mean_spectral_slope_500_1500_voiced,0.33083010431040416,1.238644669453303
block_14,cv_mfcc3,0.4522061666304415,0.49835766355196637
block_14,cv_spectral_flux,0.3496189923448996,1.132876992225647
block_14,cv_HNR,0.13198951072990894,0.4652533680200577
block_14,cv_F2,0.3015381685373458,1.4611597259839375
block_14,cv_F3_bandwidth,0.4286697134375572,1.1065949698289235
block_14,loudness,0.06296114701862363,0.21812879790862402
block_14,logHNR,0.2927574718540365,1.2971482276916504
block_15,mean_F2_bandwidth,0.29061731323599815,1.36906103293101
block_15,mean_harmonic_difference_H1_A3,0.3537736182863062,1.1315308411916096
block_15,50th_percentile_pitch_semitone,0.2608451223508878,1.061343029141426
block_15,mean_harmonic_difference_H1_H2,0.2707965523004532,1.3756214678287506
block_15,mean_spectral_slope_500_1500_voiced,0.3461056351661682,1.225784569978714
block_15,cv_mfcc3,0.3426662470129403,0.49293403575817746
block_15,cv_spectral_flux,0.3490040258250453,1.1450076301892598
block_15,cv_HNR,0.07603329902684147,0.24872048447529474
block_15,cv_F2,0.30762970075011253,1.5363379617532094
block_15,cv_F3_bandwidth,0.42463951219211926,1.147356649239858
block_15,loudness,0.07953222214498303,0.20386188477277756
block_15,logHNR,0.3128018860112537,1.2878128389517467
block_16,mean_F2_bandwidth,0.28645276210524817,1.457376350959142
block_16,mean_harmonic_difference_H1_A3,0.3395598851652308,1.116515298684438
block_16,50th_percentile_pitch_semitone,0.30114801837639377,1.0110218276580174
block_16,mean_harmonic_difference_H1_H2,0.2530158600685271,1.4017300804456074
block_16,mean_spectral_slope_500_1500_voiced,0.3464365540580316,1.3276981512705486
block_16,cv_mfcc3,0.3483766127716411,0.4387943943341573
block_16,cv_spectral_flux,0.3504225892776793,1.1630881329377492
block_16,cv_HNR,0.026231846010143108,0.6687073260545731
block_16,cv_F2,0.29378280754793773,1.5114468932151794
block_16,cv_F3_bandwidth,0.3862893601710146,1.1329167087872822
block_16,loudness,0.06587317823009058,0.24984393765528998
block_16,logHNR,0.284613584252921,1.3889024058977764
block_17,mean_F2_bandwidth,0.31657712771133945,1.3532155950864155
block_17,mean_harmonic_difference_H1_A3,0.34325995363972406,1.0721409718195598
block_17,50th_percentile_pitch_semitone,0.26152683659033343,1.0148560007413228
block_17,mean_harmonic_difference_H1_H2,0.2545282205736095,1.4278338551521301
block_17,mean_spectral_slope_500_1500_voiced,0.3079618208787658,1.28932124376297
block_17,cv_mfcc3,0.28543045837432146,0.5156934695939223
block_17,cv_spectral_flux,0.3240999569269744,1.1482930878798168
block_17,cv_HNR,0.020696559370580046,0.5193902601798376
block_17,cv_F2,0.3156607547266917,1.417651931444804
block_17,cv_F3_bandwidth,0.42324060946702957,1.0685314536094666
block_17,loudness,0.06860264712436633,0.225689930220445
block_17,logHNR,0.29256357184865256,1.408459613720576
block_18,mean_F2_bandwidth,0.29544399746439676,1.4116589029630024
block_18,mean_harmonic_difference_H1_A3,0.29302573508837004,1.1917369266351063
block_18,50th_percentile_pitch_semitone,0.257103462449529,1.0394359131654103
block_18,mean_harmonic_difference_H1_H2,0.260734770108353,1.4069125453631084
block_18,mean_spectral_slope_500_1500_voiced,0.3210420794785023,1.4040782848993938
block_18,cv_mfcc3,0.33966325341977854,0.5574184010426203
block_18,cv_spectral_flux,0.33704179017381236,1.0936747392018635
block_18,cv_HNR,0.03469554580409418,0.5562746971845627
block_18,cv_F2,0.3360386409542777,1.5291860500971477
block_18,cv_F3_bandwidth,0.37000194462862884,1.202732225259145
block_18,loudness,0.07872165345840833,0.2174069881439209
block_18,logHNR,0.27638021585616196,1.3619611660639446
block_19,mean_F2_bandwidth,0.28190553797916934,1.3457273145516713
block_19,mean_harmonic_difference_H1_A3,0.32837502929297363,1.1139053801695507
block_19,50th_percentile_pitch_semitone,0.3077544918791814,1.0741492360830307
block_19,mean_harmonic_difference_H1_H2,0.2647001479159702,1.3849687377611797
block_19,mean_spectral_slope_500_1500_voiced,0.3084639950909398,1.27512726187706
block_19,cv_mfcc3,0.2639500760388645,0.5215162709355354
block_19,cv_spectral_flux,0.32680186290632596,1.1078657110532124
block_19,cv_HNR,0.07688041844151237,0.7859785159428915
block_19,cv_F2,0.30991832217709586,1.4894791046778362
block_19,cv_F3_bandwidth,0.35201602293686435,1.226433406273524
block_19,loudness,0.079355475069447,0.22462253520886102
block_19,logHNR,0.2656606273217635,1.3749753038088481
block_20,mean_F2_bandwidth,0.2742963900620287,1.4280273814996083
block_20,mean_harmonic_difference_H1_A3,0.3507567901502956,1.1861436764399211
block_20,50th_percentile_pitch_semitone,0.26975598660382355,1.0710822542508442
block_20,mean_harmonic_difference_H1_H2,0.24661082503470508,1.4592113494873047
block_20,mean_spectral_slope_500_1500_voiced,0.30780505896969274,1.3437429368495941
block_20,cv_mfcc3,0.21019773481583054,0.5709814180930456
block_20,cv_spectral_flux,0.3311507058414546,1.1817246278127034
block_20,cv_HNR,0.11843719418075951,0.5818142468730608
block_20,cv_F2,0.28469478305090556,1.4948620001475017
block_20,cv_F3_bandwidth,0.38511952046643605,1.1844031810760498
block_20,loudness,0.0627464461563663,0.2386955519517263
block_20,logHNR,0.2785713852129199,1.4150661130746205
block_21,mean_F2_bandwidth,0.3181487572464076,1.4125149150689442
block_21,mean_harmonic_difference_H1_A3,0.3547729192809625,1.239941418170929
block_21,50th_percentile_pitch_semitone,0.2783870835873214,1.0483988722165425
block_21,mean_harmonic_difference_H1_H2,0.24691739949313077,1.4381754000981648
block_21,mean_spectral_slope_500_1500_voiced,0.29967696355147794,1.3475050727526348
block_21,cv_mfcc3,0.4622373967008157,0.46097370485464734
block_21,cv_spectral_flux,0.29579148814082146,1.1693509419759114
block_21,cv_HNR,0.06808069272136147,0.6719390700260798
block_21,cv_F2,0.3450441604310816,1.3543135225772858
block_21,cv_F3_bandwidth,0.36066323721950705,1.2188726564248402
block_21,loudness,0.08374398794363845,0.21971470614274344
block_21,logHNR,0.27625898441130464,1.3776276508967082
block_22,mean_F2_bandwidth,0.2763673768124797,1.4854652682940166
block_22,mean_harmonic_difference_H1_A3,0.34767565910111775,1.2014245887597401
block_22,50th_percentile_pitch_semitone,0.3136117543009194,1.017661566535632
block_22,mean_harmonic_difference_H1_H2,0.2611944768577814,1.3271722892920177
block_22,mean_spectral_slope_500_1500_voiced,0.32474965195764194,1.3553721805413563
block_22,cv_mfcc3,0.23906837848269127,0.432572686423858
block_22,cv_spectral_flux,0.3582400070842017,1.1587339639663696
block_22,cv_HNR,0.09577473684806716,0.40298787504434586
block_22,cv_F2,0.310465969145298,1.4118074377377827
block_22,cv_F3_bandwidth,0.422214228998531,1.1059691707293193
block_22,loudness,0.08228059045293114,0.23298870275417963
block_22,logHNR,0.25831759856505826,1.3340632220109303
block_23,mean_F2_bandwidth,0.2824394885789264,1.4507615566253662
block_23,mean_harmonic_difference_H1_A3,0.3293970427052541,1.1736463010311127
block_23,50th_percentile_pitch_semitone,0.2700942030007189,1.1252866238355637
block_23,mean_harmonic_difference_H1_H2,0.2453961128538305,1.356257478396098
block_23,mean_spectral_slope_500_1500_voiced,0.3352936018596996,1.2745661338170369
block_23,cv_mfcc3,0.20879233391447502,0.4598991386592388
block_23,cv_spectral_flux,0.32195117798718537,1.2185186545054119
block_23,cv_HNR,0.01894174279137091,0.20557284479339918
block_23,cv_F2,0.30574681813066656,1.420898030201594
block_23,cv_F3_bandwidth,0.34718872606754303,1.2311133245627086
block_23,loudness,0.09845497323708101,0.257911096016566
block_23,logHNR,0.29816571894017135,1.3442450761795044
block_24,mean_F2_bandwidth,0.29272843220017175,1.4991399943828583
block_24,mean_harmonic_difference_H1_A3,0.3091181025586345,1.2122420867284138
block_24,50th_percentile_pitch_semitone,0.304566103965044,1.0870352387428284
block_24,mean_harmonic_difference_H1_H2,0.3196504237976941,1.3182938893636067
block_24,mean_spectral_slope_500_1500_voiced,0.31155928325924004,1.378982404867808
block_24,cv_mfcc3,0.2488946762274612,0.3873486500233412
block_24,cv_spectral_flux,0.3180126988074996,1.1540408829847972
block_24,cv_HNR,0.13204683668234132,0.5555786589781443
block_24,cv_F2,0.3511867245489901,1.3824084599812825
block_24,cv_F3_bandwidth,0.4103051566264846,1.1420433223247528
block_24,loudness,0.07835450599139387,0.22411692639191946
block_24,logHNR,0.31753046268766577,1.3220379153887432
block_25,mean_F2_bandwidth,0.3164258077740669,1.4836362997690837
block_25,mean_harmonic_difference_H1_A3,0.32257033308798616,1.285406917333603
block_25,50th_percentile_pitch_semitone,0.25500633465972816,1.1695372958978016
block_25,mean_harmonic_difference_H1_H2,0.2961503505198793,1.4147309760252635
block_25,mean_spectral_slope_500_1500_voiced,0.3217702250589024,1.2694071233272552
block_25,cv_mfcc3,0.17258741376413542,0.3900110547741254
block_25,cv_spectral_flux,0.30008632655848155,1.078950196504593
block_25,cv_HNR,0.01821514159779657,0.31738629192113876
block_25,cv_F2,0.340325191617012,1.4952337145805359
block_25,cv_F3_bandwidth,0.4026894840327176,1.217754453420639
block_25,loudness,0.05543090504678813,0.22827417155106863
block_25,logHNR,0.2649208412251689,1.3699953158696492
